date,close,pct_change
2000-03-29,1788.8,-0.001473674809092183
2000-03-30,1810.98,0.012399373881932057
2000-03-31,1800.22,-0.005941534417829015
2000-04-03,1801.0,0.00043328037684281517
2000-04-04,1760.69,-0.022382009994447498
2000-04-05,1771.19,0.00596357109996649
2000-04-06,1809.14,0.021426272731892144
2000-04-07,1819.89,0.005942049813723647
2000-04-10,1826.06,0.0033903147992460233
2000-04-11,1821.17,-0.0026778966737127327
2000-04-12,1807.32,-0.007605001180559825
2000-04-13,1831.54,0.01340105792001418
2000-04-14,1833.66,0.0011574958777859714
2000-04-17,1795.05,-0.021056248159418936
2000-04-18,1813.49,0.010272694353917748
2000-04-19,1828.71,0.008392657252038901
2000-04-20,1847.02,0.010012522488530136
2000-04-21,1841.06,-0.003226819417223439
2000-04-24,1837.39,-0.001993416835953117
2000-04-25,1833.46,-0.0021389035534100345
2000-04-26,1832.77,-0.0003763376348543489
2000-04-27,1806.83,-0.01415343987516167
2000-04-28,1836.32,0.01632140267761771
2000-05-08,1836.63,0.00016881589265496907
2000-05-09,1806.63,-0.01633426438640336
2000-05-10,1752.68,-0.029862229676248065
2000-05-11,1724.04,-0.016340689686651356
2000-05-12,1720.6,-0.0019953133337973915
2000-05-15,1704.58,-0.009310705567825168
2000-05-16,1724.53,0.011703762803740539
2000-05-17,1725.39,0.0004986865986675369
2000-05-18,1758.53,0.019207251693819875
2000-05-19,1777.82,0.01096938920575706
2000-05-22,1824.73,0.02638624832660229
2000-05-23,1832.07,0.004022512919719585
2000-05-24,1855.49,0.012783354347814262
2000-05-25,1880.7,0.013586707554338766
2000-05-26,1879.61,-0.0005795714361674618
2000-05-29,1898.74,0.010177643234500832
2000-05-30,1877.47,-0.011202165646692007
2000-05-31,1894.55,0.009097349092129262
2000-06-01,1903.48,0.004713520361035636
2000-06-02,1916.25,0.006708764998844213
2000-06-05,1899.09,-0.008954990215264231
2000-06-06,1925.54,0.013927723277991062
2000-06-07,1935.03,0.004928487593090774
2000-06-08,1925.2,-0.005080024599101785
2000-06-09,1900.78,-0.012684396426345352
2000-06-12,1912.55,0.006192194783194258
2000-06-13,1938.67,0.013657159289953267
2000-06-14,1932.29,-0.0032909159372147448
2000-06-15,1942.28,0.005170031413504189
2000-06-16,1926.94,-0.00789793438639121
2000-06-19,1915.2,-0.006092561262935021
2000-06-20,1895.34,-0.010369674185463725
2000-06-21,1913.13,0.009386178733103396
2000-06-22,1913.9,0.00040248179684599674
2000-06-23,1939.62,0.013438528658759495
2000-06-26,1948.63,0.00464523978923718
2000-06-27,1942.89,-0.0029456592580428347
2000-06-28,1947.48,0.0023624600466315222
2000-06-29,1937.26,-0.005247807422926052
2000-06-30,1928.1,-0.004728327638004234
2000-07-03,1895.63,-0.016840412841657486
2000-07-04,1907.93,0.006488608008946869
2000-07-05,1909.18,0.0006551603046233352
2000-07-06,1902.55,-0.0034726950837532912
2000-07-07,1932.79,0.015894457438700698
2000-07-10,1948.02,0.00787980070261126
2000-07-11,1960.54,0.006427038736768607
2000-07-12,1973.37,0.0065441153967784015
2000-07-13,1979.2,0.002954336997116686
2000-07-14,1987.19,0.0040369846402586946
2000-07-17,1982.47,-0.002375213240807385
2000-07-18,1993.98,0.005805888613699068
2000-07-19,1998.42,0.002226702374146207
2000-07-20,1991.56,-0.0034327118423555245
2000-07-21,1996.33,0.0023951073530297765
2000-07-24,1989.23,-0.0035565262256239748
2000-07-25,1996.57,0.0036898699496789806
2000-07-26,2012.31,0.007883520237206815
2000-07-27,2012.35,1.987765304548684e-05
2000-07-28,2012.79,0.00021864983725497782
2000-07-31,2023.53,0.005335877066161899
2000-08-01,2028.15,0.002283138871180619
2000-08-02,2030.68,0.0012474422503266388
2000-08-03,2036.3,0.0027675458467113926
2000-08-04,2026.36,-0.004881402543829521
2000-08-07,2039.41,0.0064401192285675705
2000-08-08,2049.91,0.0051485478643332
2000-08-09,2061.18,0.005497802342541859
2000-08-10,2065.94,0.002309356776215672
2000-08-11,2062.66,-0.001587655014182503
2000-08-14,2076.3,0.0066128203387859985
2000-08-15,2076.82,0.00025044550402156804
2000-08-16,2083.46,0.003197195712676049
2000-08-17,2091.58,0.003897363040327096
2000-08-18,2090.18,-0.0006693504432056584
2000-08-21,2108.69,0.008855696638567119
2000-08-22,2074.7,-0.01611901227776498
2000-08-23,2057.91,-0.008092736299223968
2000-08-24,2071.16,0.006438571171722768
2000-08-25,2086.7,0.00750304177369202
2000-08-28,2100.58,0.00665165093209379
2000-08-29,2105.47,0.0023279284768967967
2000-08-30,2076.14,-0.01393038134003331
2000-08-31,2021.19,-0.026467386592426242
2000-09-01,1999.85,-0.010558136543323559
2000-09-04,2010.6,0.005375403155236643
2000-09-05,1963.79,-0.023281607480354096
2000-09-06,1925.9,-0.019294323731152453
2000-09-07,1950.66,0.012856326912093041
2000-09-08,1959.31,0.004434396563214432
2000-09-11,1972.04,0.006497185233577136
2000-09-12,1979.09,0.003574978195168432
2000-09-13,1988.93,0.00497198207256878
2000-09-14,1979.5,-0.004741242778780582
2000-09-15,1978.43,-0.0005405405405405083
2000-09-18,1946.75,-0.01601269693645975
2000-09-19,1903.15,-0.02239630152818796
2000-09-20,1922.28,0.01005175629876777
2000-09-21,1907.3,-0.00779282934848202
2000-09-22,1891.98,-0.008032296964295044
2000-09-25,1875.91,-0.008493747291197548
2000-09-26,1887.82,0.006348918658144503
2000-09-27,1914.08,0.013910224491741794
2000-09-28,1889.28,-0.01295661623338625
2000-09-29,1910.16,0.011051829268292741
2000-10-09,1915.35,0.0027170498806381805
2000-10-10,1942.14,0.013986999765056095
2000-10-11,1933.72,-0.004335423810847865
2000-10-12,1926.32,-0.003826820842728053
2000-10-13,1918.15,-0.0042412475601145425
2000-10-16,1902.8,-0.008002502411177507
2000-10-17,1909.49,0.0035158713474879415
2000-10-18,1922.84,0.00699139560825137
2000-10-19,1913.42,-0.004899003557238171
2000-10-20,1947.45,0.01778490869751543
2000-10-23,1958.93,0.005894888187116495
2000-10-24,1956.34,-0.0013221503575932502
2000-10-25,1977.25,0.010688326160074467
2000-10-26,1967.67,-0.004845113162220219
2000-10-27,1967.4,-0.0001372181310890453
2000-10-30,1973.57,0.003136118735386726
2000-10-31,1961.28,-0.006227293686061282
2000-11-01,1977.36,0.00819872736172292
2000-11-02,1984.26,0.0034895011530526013
2000-11-03,1981.63,-0.0013254311430961072
2000-11-06,1991.17,0.0048142185978209675
2000-11-07,1997.07,0.0029630820070611066
2000-11-08,2012.9,0.007926612487293963
2000-11-09,2032.48,0.009727259178299929
2000-11-10,2047.45,0.007365386129260818
2000-11-13,2070.78,0.011394661652299277
2000-11-14,2085.11,0.00692009774094782
2000-11-15,2081.9,-0.0015394871253794937
2000-11-16,2095.98,0.0067630529804505145
2000-11-17,2093.23,-0.0013120354201853071
2000-11-20,2101.38,0.003893504297186688
2000-11-21,2097.98,-0.0016179843721745191
2000-11-22,2113.3,0.007302262175997942
2000-11-23,2119.43,0.002900676666824234
2000-11-24,2053.37,-0.03116875763766671
2000-11-27,2049.67,-0.0018019158748787691
2000-11-28,2079.39,0.014499895105065596
2000-11-29,2067.49,-0.005722832176744185
2000-11-30,2070.61,0.00150907622285977
2000-12-01,2081.84,0.0054235225368369794
2000-12-04,2092.13,0.0049427429581523855
2000-12-05,2091.67,-0.00021987161409665572
2000-12-06,2075.62,-0.007673294544550614
2000-12-07,2075.04,-0.00027943457858371345
2000-12-08,2073.16,-0.0009060066311975235
2000-12-11,2046.07,-0.013067008817457369
2000-12-12,2059.05,0.006343868978089824
2000-12-13,2056.12,-0.0014229863286468471
2000-12-14,2051.07,-0.002456082329824975
2000-12-15,2039.36,-0.0057092151901204065
2000-12-18,2044.54,0.0025400125529578222
2000-12-19,2049.03,0.002196093008696448
2000-12-20,2071.26,0.010849035885272551
2000-12-21,2076.88,0.002713324256732564
2000-12-22,2069.76,-0.0034282192519548027
2000-12-25,2068.17,-0.000768205009276508
2000-12-26,2076.26,0.003911670704052445
2000-12-27,2058.24,-0.008679067168851895
2000-12-28,2053.7,-0.002205768034825853
2000-12-29,2073.47,0.009626527730437739
2001-01-02,2103.46,0.014463676831591603
2001-01-03,2123.89,0.009712568815190132
2001-01-04,2117.4,-0.0030557138081538037
2001-01-05,2125.3,0.003730990837820011
2001-01-08,2102.06,-0.01093492683385886
2001-01-09,2101.13,-0.00044242314681780553
2001-01-10,2125.61,0.011650873577551134
2001-01-11,2119.14,-0.0030438321234846724
2001-01-12,2104.74,-0.006795209377388984
2001-01-15,2032.44,-0.03435103623250365
2001-01-16,2045.88,0.006612741335537607
2001-01-17,2034.58,-0.0055232955989599495
2001-01-18,2043.11,0.004192511476570089
2001-01-19,2065.6,0.01100772841403547
2001-02-05,2008.03,-0.027870836560805547
2001-02-06,1995.31,-0.006334566714640731
2001-02-07,1979.93,-0.007708075436899471
2001-02-08,1930.13,-0.02515240437793253
2001-02-09,1956.97,0.013905799091252878
2001-02-12,1961.22,0.0021717246559732647
2001-02-13,1963.52,0.0011727394173014524
2001-02-14,1963.2,-0.00016297262059970682
2001-02-15,1946.47,-0.008521801140994304
2001-02-16,1941.96,-0.002317014903902958
2001-02-19,1967.55,0.013177408391521926
2001-02-20,1953.21,-0.007288251886864333
2001-02-21,1909.32,-0.022470702075045746
2001-02-22,1907.26,-0.0010789181488697261
2001-02-23,1936.34,0.015247003554837792
2001-02-26,1954.69,0.009476641498910386
2001-02-27,1962.04,0.003760187037330681
2001-02-28,1959.18,-0.00145766651036671
2001-03-01,1965.12,0.0030318806847761956
2001-03-02,1985.11,0.010172406774141024
2001-03-05,1984.2,-0.000458412883920717
2001-03-06,1990.06,0.002953331317407469
2001-03-07,1991.17,0.0005577721274736075
2001-03-08,2000.9,0.004886574225204286
2001-03-09,2011.66,0.005377580088959963
2001-03-12,2012.55,0.0004424206873924384
2001-03-13,1998.69,-0.006886785421480162
2001-03-14,2018.61,0.00996652807588963
2001-03-15,2022.6,0.001976607665670937
2001-03-16,2020.23,-0.0011717591219222244
2001-03-19,2036.61,0.008107987704370236
2001-03-20,2045.79,0.0045074903884396444
2001-03-21,2066.39,0.010069459719717034
2001-03-22,2087.53,0.010230401811855618
2001-03-23,2053.53,-0.016287191082283846
2001-03-26,2089.88,0.017701226668224913
2001-03-27,2107.25,0.008311481998966395
2001-03-28,2106.87,-0.00018032981373833628
2001-03-29,2101.65,-0.0024776089649574014
2001-03-30,2112.77,0.0052910808174529015
2001-04-02,2125.08,0.005826474249445016
2001-04-03,2123.05,-0.0009552581549869865
2001-04-04,2090.71,-0.015232801865241112
2001-04-05,2112.6,0.010470127372997629
2001-04-06,2108.6,-0.0018934014957871818
2001-04-09,2117.36,0.00415441525182596
2001-04-10,2128.47,0.005247100162466312
2001-04-11,2131.39,0.0013718774518786138
2001-04-12,2134.79,0.0015952031303515975
2001-04-13,2145.4,0.004970043891905119
2001-04-16,2168.05,0.010557471800130554
2001-04-17,2176.67,0.003975923064504919
2001-04-18,2172.56,-0.0018882053779397552
2001-04-19,2172.87,0.00014268880951501706
2001-04-20,2152.33,-0.009452935518461741
2001-04-23,2150.42,-0.0008874103878122102
2001-04-24,2166.17,0.007324150631039517
2001-04-25,2119.18,-0.021692664933961894
2001-04-26,2105.05,-0.006667673345350397
2001-04-27,2115.1,0.004774233391130722
2001-04-30,2119.18,0.0019289868091342856
2001-05-08,2137.99,0.008876074708141803
2001-05-09,2132.89,-0.002385418079598085
2001-05-10,2147.28,0.006746714551617912
2001-05-11,2155.4,0.003781528259006692
2001-05-14,2178.46,0.010698710216201144
2001-05-15,2191.06,0.0057839023897615326
2001-05-16,2199.5,0.0038520168320356606
2001-05-17,2194.64,-0.002209593089338544
2001-05-18,2203.37,0.003977873364196414
2001-05-21,2213.59,0.004638349437452745
2001-05-22,2210.33,-0.0014727207838851
2001-05-23,2197.59,-0.005763845217682329
2001-05-24,2198.29,0.00031853075414422984
2001-05-25,2193.57,-0.0021471234459510802
2001-05-28,2179.69,-0.006327584713503608
2001-05-29,2180.27,0.0002660928847679841
2001-05-30,2211.2,0.014186316373660067
2001-05-31,2214.25,0.0013793415340087654
2001-06-01,2219.59,0.002411651800835563
2001-06-04,2226.77,0.0032348316580989443
2001-06-05,2234.98,0.0036869546473142878
2001-06-06,2238.5,0.0015749581651737295
2001-06-07,2229.81,-0.0038820638820639066
2001-06-08,2223.06,-0.0030271637493777498
2001-06-11,2214.62,-0.0037965686936025367
2001-06-12,2222.95,0.0037613676386919325
2001-06-13,2242.42,0.00875863154816809
2001-06-14,2202.39,-0.01785124998885142
2001-06-15,2210.97,0.0038957677795485486
2001-06-18,2167.64,-0.019597733121661503
2001-06-19,2170.45,0.001296340720783869
2001-06-20,2163.12,-0.0033771798474970297
2001-06-21,2189.14,0.012028921187913747
2001-06-22,2206.06,0.00772906255424508
2001-06-25,2230.19,0.010938052455508966
2001-06-26,2233.59,0.001524533784117089
2001-06-27,2229.82,-0.0016878657228945248
2001-06-28,2219.25,-0.004740292938443535
2001-06-29,2218.02,-0.0005542412977357298
2001-07-02,2205.98,-0.005428264848829119
2001-07-03,2211.83,0.002651882609996423
2001-07-04,2202.05,-0.004421677977059605
2001-07-05,2181.66,-0.00925955359778403
2001-07-06,2170.52,-0.005106203533089424
2001-07-09,2169.65,-0.00040082560860986807
2001-07-10,2189.78,0.009277994146521378
2001-07-11,2168.74,-0.009608271150526726
2001-07-12,2165.49,-0.0014985659876241505
2001-07-13,2161.34,-0.0019164253817840935
2001-07-16,2146.23,-0.006991033340427756
2001-07-17,2140.98,-0.0024461497602773236
2001-07-18,2146.54,0.002596941587497289
2001-07-19,2150.26,0.0017330215136919203
2001-07-20,2179.62,0.013654162752411183
2001-07-23,2169.0,-0.004872408952019109
2001-07-24,2136.45,-0.015006915629322352
2001-07-25,2112.25,-0.011327201666315533
2001-07-26,2094.0,-0.008640075748609304
2001-07-27,2065.72,-0.013505253104107069
2001-07-31,1920.31,-0.018657822385298593
2001-08-01,1986.92,0.034687107810718126
2001-08-02,1957.02,-0.015048416644857412
2001-08-03,1958.69,0.0008533382387507909
2001-08-06,1882.12,-0.03909245465081262
2001-08-07,1903.93,0.011587996514568771
2001-08-08,1895.16,-0.004606261784834517
2001-08-09,1924.59,0.015529031849553513
2001-08-10,1955.03,0.01581635569134208
2001-08-13,1955.1,3.580507715990872e-05
2001-08-14,1939.54,-0.007958672190680756
2001-08-15,1947.35,0.004026727987048447
2001-08-16,1919.64,-0.014229594063727532
2001-08-17,1924.0,0.002271259194432237
2001-08-20,1934.48,0.005446985446985456
2001-08-21,1938.87,0.0022693436995987926
2001-08-22,1903.44,-0.018273530458462837
2001-08-23,1902.99,-0.00023641407136555155
2001-08-24,1886.8,-0.008507664254672939
2001-08-27,1827.25,-0.031561373754504955
2001-08-28,1843.38,0.008827472978519693
2001-08-29,1847.53,0.0022512992437803726
2001-08-30,1839.63,-0.004275979280444628
2001-08-31,1834.13,-0.0029897316308170664
2001-09-03,1817.19,-0.009235986544029079
2001-09-04,1862.36,0.024857059525971333
2001-09-05,1868.27,0.0031733928993320747
2001-09-06,1861.56,-0.003591557965390461
2001-09-07,1808.84,-0.028320333483744832
2001-09-10,1856.52,0.0263594347758785
2001-09-11,1863.78,0.003910542304957658
2001-09-12,1852.6,-0.005998562062045984
2001-09-13,1839.9,-0.006855230486883202
2001-09-14,1818.38,-0.011696287841730518
2001-09-17,1784.6,-0.01857697510971315
2001-09-18,1798.62,0.007856102207777644
2001-09-19,1822.69,0.013382482125184956
2001-09-20,1818.41,-0.0023481776934091768
2001-09-21,1807.02,-0.0062637139039051146
2001-09-24,1794.96,-0.006673971511106653
2001-09-25,1793.88,-0.0006016847172081424
2001-09-26,1767.81,-0.014532744665195087
2001-09-27,1764.93,-0.0016291343526735802
2001-09-28,1764.86,-3.966162963979518e-05
2001-10-08,1726.53,-0.02171843658987111
2001-10-09,1744.64,0.010489247218409253
2001-10-10,1686.61,-0.033261876375642076
2001-10-11,1638.32,-0.02863139670700397
2001-10-12,1691.32,0.03235021241271547
2001-10-15,1687.28,-0.0023886668401012015
2001-10-16,1655.9,-0.018597980181119838
2001-10-17,1643.06,-0.0077540914306420345
2001-10-18,1615.57,-0.016730977566248348
2001-10-19,1572.45,-0.026690270307074215
2001-10-22,1520.66,-0.032935864415402694
2001-10-24,1718.06,0.028433579159084378
2001-10-25,1676.49,-0.024195895370359554
2001-10-26,1677.87,0.0008231483635451937
2001-10-29,1700.47,0.013469458301298752
2001-10-30,1682.76,-0.010414767681876208
2001-10-31,1689.17,0.003809218189165467
2001-11-01,1707.75,0.010999484954149036
2001-11-02,1691.35,-0.009603279168496614
2001-11-05,1679.57,-0.006964850563159591
2001-11-06,1671.27,-0.004941741040861623
2001-11-07,1594.05,-0.046204383492792926
2001-11-08,1605.87,0.007415074809447594
2001-11-09,1630.35,0.01524407330605841
2001-11-12,1621.19,-0.0056184254914588005
2001-11-13,1615.93,-0.00324453025246886
2001-11-14,1617.1,0.0007240412641635747
2001-11-15,1621.34,0.002621977614247733
2001-11-16,1646.76,0.01567838948030646
2001-11-19,1669.89,0.014045762588355382
2001-11-20,1699.73,0.01786944050206895
2001-11-21,1705.66,0.0034887893959629256
2001-11-22,1715.81,0.005950775652826391
2001-11-23,1712.56,-0.001894149119074956
2001-11-26,1705.89,-0.003894754052412672
2001-11-27,1722.59,0.009789611287949291
2001-11-28,1735.0,0.007204267991803089
2001-11-29,1732.3,-0.0015561959654178936
2001-11-30,1747.99,0.00905732263464761
2001-12-03,1762.56,0.008335287959313232
2001-12-04,1769.68,0.0040395787944808225
2001-12-05,1745.23,-0.013816057140273973
2001-12-06,1751.18,0.0034092927579746197
2001-12-07,1745.41,-0.0032949211388891954
2001-12-10,1748.68,0.0018734853129064126
2001-12-11,1728.88,-0.011322826360454716
2001-12-12,1715.17,-0.00792998935727178
2001-12-13,1688.01,-0.015835165027373428
2001-12-14,1675.51,-0.007405169400655209
2001-12-17,1665.94,-0.005711693752946826
2001-12-18,1687.29,0.012815587596191884
2001-12-19,1672.7,-0.00864700199728554
2001-12-20,1631.54,-0.02460692293896101
2001-12-21,1640.14,0.005271093568040095
2001-12-24,1606.1,-0.020754325850232413
2001-12-25,1611.17,0.003156715023971212
2001-12-26,1633.64,0.013946386787241586
2001-12-27,1627.92,-0.003501383413726419
2001-12-28,1639.48,0.007101086048454435
2001-12-31,1645.97,0.003958572230219343
2002-01-04,1611.39,-0.021008888375851277
2002-01-07,1596.76,-0.009079118028534438
2002-01-08,1583.46,-0.008329366968110395
2002-01-09,1561.35,-0.013963093478837563
2002-01-10,1576.44,0.00966471322893659
2002-01-11,1535.59,-0.025912816218822243
2002-01-14,1485.11,-0.03287335812293647
2002-01-15,1459.65,-0.01714351125505842
2002-01-16,1479.62,0.013681361970335216
2002-01-17,1419.52,-0.04061853719198167
2002-01-18,1415.44,-0.002874211000901662
2002-01-21,1366.97,-0.034243768722093504
2002-01-22,1358.69,-0.0060571921841737365
2002-01-24,1456.4,0.00791717417783195
2002-01-25,1451.48,-0.003378192804174727
2002-01-29,1392.78,0.024441910926409488
2002-01-30,1396.6,0.002742716006835205
2002-02-01,1485.77,-0.0039552984239141975
2002-02-04,1511.33,0.01720320103380735
2002-02-05,1518.28,0.004598598585352005
2002-02-06,1485.8,-0.021392628500671824
2002-02-07,1515.39,0.01991519720016163
2002-02-08,1506.61,-0.0057938880420223176
2002-02-25,1530.28,0.0157107678828629
2002-02-26,1531.17,0.0005815929111013017
2002-02-27,1538.32,0.004669631719534646
2002-02-28,1524.7,-0.008853814550938616
2002-03-01,1502.54,-0.014534006689840678
2002-03-04,1526.8,0.016145992785549797
2002-03-05,1560.08,0.021797222949960685
2002-03-06,1569.21,0.005852263986462303
2002-03-07,1613.0,0.02790576149782372
2002-03-08,1640.26,0.016900185988840664
2002-03-11,1664.09,0.014528184556106914
2002-03-12,1643.69,-0.01225895234031805
2002-03-13,1623.43,-0.012325925204874393
2002-03-14,1665.15,0.02569867502756511
2002-03-15,1620.98,-0.02652613878629557
2002-03-18,1623.88,0.0017890411973004545
2002-03-19,1665.36,0.02554375939108788
2002-03-20,1682.51,0.010298073689772837
2002-03-21,1685.02,0.0014918187707651015
2002-03-22,1669.69,-0.009097814862731557
2002-03-25,1675.29,0.0033539159963825076
2002-03-26,1649.48,-0.015406287866578291
2002-03-27,1654.23,0.0028796954191624025
2002-03-28,1650.67,-0.002152058661733825
2002-03-29,1603.91,-0.028327891098765948
2002-04-01,1608.51,0.0028679913461477943
2002-04-02,1582.88,-0.015934001032010918
2002-04-03,1594.51,0.0073473668250277225
2002-04-04,1641.7,0.029595298869245133
2002-04-05,1634.64,-0.004300420296034565
2002-04-08,1640.65,0.003676650516321631
2002-04-09,1667.52,0.016377655197635017
2002-04-10,1677.66,0.006080886586067993
2002-04-11,1649.53,-0.016767402214989992
2002-04-12,1658.98,0.005728904597067071
2002-04-15,1649.5,-0.005714354603431035
2002-04-16,1640.29,-0.005583510154592323
2002-04-17,1644.4,0.0025056544879259934
2002-04-18,1628.14,-0.00988810508392118
2002-04-19,1635.17,0.004317810507695881
2002-04-22,1627.48,-0.004702874930435401
2002-04-23,1624.55,-0.001800329343524998
2002-04-24,1611.05,-0.008309993536671693
2002-04-25,1615.92,0.0030228732814004023
2002-04-26,1640.59,0.015266844893311454
2002-04-29,1665.81,0.01537251842325019
2002-04-30,1667.75,0.0011645986036823255
2002-05-08,1652.37,-0.009222005696297473
2002-05-09,1650.58,-0.0010832924829184526
2002-05-10,1638.2,-0.007500393800966862
2002-05-13,1623.94,-0.008704675863752894
2002-05-14,1616.23,-0.0047477123539047235
2002-05-15,1598.89,-0.010728671043106437
2002-05-16,1549.5,-0.030890180062418362
2002-05-17,1567.5,0.011616650532429816
2002-05-20,1541.53,-0.0165677830940989
2002-05-21,1588.11,0.030216732726576795
2002-05-22,1564.49,-0.014873025168281727
2002-05-23,1571.61,0.004551003841507386
2002-05-24,1549.47,-0.01408746444728646
2002-05-27,1555.05,0.0036012313887974125
2002-05-28,1558.52,0.002231439503552958
2002-05-29,1524.81,-0.021629494648769367
2002-05-30,1523.52,-0.0008460070435004779
2002-05-31,1515.73,-0.005113159000210016
2002-06-03,1483.35,-0.02136264374261914
2002-06-04,1490.51,0.004826912057167953
2002-06-05,1462.0,-0.01912768112927789
2002-06-06,1521.26,0.04053351573187414
2002-06-07,1529.51,0.005423136084561482
2002-06-10,1517.23,-0.008028715078685312
2002-06-11,1530.96,0.009049386052213585
2002-06-12,1524.84,-0.003997491769869963
2002-06-13,1511.71,-0.008610739487421554
2002-06-14,1494.25,-0.011549834293614539
2002-06-17,1496.24,0.0013317717918688366
2002-06-18,1524.07,0.01859995722611341
2002-06-19,1507.67,-0.01076066059957867
2002-06-20,1516.15,0.005624573016641585
2002-06-21,1562.72,0.03071595818355699
2002-06-25,1706.59,-0.00042171603282358054
2002-06-26,1712.91,0.003703291358791604
2002-06-27,1723.55,0.0062116515170089915
2002-06-28,1732.76,0.0053436221751617516
2002-07-01,1713.7,-0.010999792238971321
2002-07-02,1724.95,0.006564742953842562
2002-07-03,1730.92,0.0034609698831850355
2002-07-04,1713.14,-0.010271994084070882
2002-07-05,1722.19,0.00528269726934165
2002-07-08,1732.93,0.006236245710403619
2002-07-09,1729.99,-0.00169654861996737
2002-07-10,1701.82,-0.016283331117520953
2002-07-11,1696.94,-0.0028675183039333666
2002-07-12,1698.3,0.0008014425966739543
2002-07-15,1687.94,-0.006100217864923689
2002-07-16,1691.62,0.002180172281005152
2002-07-17,1701.72,0.005970608056182911
2002-07-18,1704.91,0.001874573960463563
2002-07-19,1713.86,0.005249543964197417
2002-07-22,1681.01,-0.019167259869534214
2002-07-23,1673.86,-0.004253395280218494
2002-07-24,1672.4,-0.000872235431875909
2002-07-25,1665.11,-0.004359005022721951
2002-07-26,1657.5,-0.004570268630901202
2002-07-29,1665.67,0.004929110105580737
2002-07-30,1669.0,0.0019991955189202705
2002-07-31,1651.59,-0.010431396045536298
2002-08-01,1653.01,0.0008597775476965062
2002-08-02,1661.87,0.005359919177742361
2002-08-05,1653.96,-0.004759698412029735
2002-08-06,1670.62,0.010072794988996018
2002-08-07,1668.06,-0.001532365229675178
2002-08-08,1659.8,-0.004951860244835312
2002-08-09,1647.05,-0.0076816483913724545
2002-08-12,1634.57,-0.00757718344919706
2002-08-13,1636.63,0.0012602702851515523
2002-08-14,1646.72,0.006165107568601283
2002-08-15,1634.37,-0.007499757092887763
2002-08-16,1646.79,0.00759925842985375
2002-08-19,1644.3,-0.0015120324995901173
2002-08-20,1671.35,0.016450769324332516
2002-08-21,1673.55,0.0013163011936458825
2002-08-22,1686.11,0.00750500433210836
2002-08-23,1683.21,-0.0017199352355420842
2002-08-26,1670.69,-0.007438168737115382
2002-08-27,1679.69,0.005386995792157731
2002-08-28,1676.77,-0.00173841601724132
2002-08-29,1667.32,-0.005635835564806172
2002-08-30,1666.62,-0.00041983542451361796
2002-09-02,1668.77,0.0012900361210114429
2002-09-03,1674.07,0.0031759918982244137
2002-09-04,1663.97,-0.0060332005232755555
2002-09-05,1641.81,-0.013317547792328036
2002-09-06,1631.38,-0.006352744836491334
2002-09-09,1621.58,-0.006007184101803492
2002-09-10,1625.11,0.0021768892068229585
2002-09-11,1620.35,-0.0029290324962617863
2002-09-12,1624.56,0.002598204091708604
2002-09-13,1625.76,0.0007386615452799807
2002-09-16,1604.08,-0.013335301643539061
2002-09-17,1604.88,0.0004987282429805134
2002-09-18,1594.58,-0.006417925327750474
2002-09-19,1619.35,0.015533870987971744
2002-09-20,1604.91,-0.008917158118998257
2002-09-23,1602.59,-0.001445563925703101
